Phi[deg],Theta[deg],re(rETheta)[mV],im(rETheta)[mV]
-78,46,573.497,240.228
-76,46,563.851,248.555
-74,46,554.004,256.274
-72,46,544.04,263.382
-70,46,534.042,269.875
-68,46,524.092,275.755
-66,46,514.27,281.023
-64,46,504.654,285.681
-62,46,495.318,289.735
-60,46,486.333,293.19
-58,46,477.763,296.052
-56,46,469.67,298.327
-54,46,462.108,300.023
-52,46,455.126,301.147
-50,46,448.766,301.705
-48,46,443.063,301.707
-46,46,438.045,301.158
-44,46,433.734,300.065
-42,46,430.144,298.436
-40,46,427.281,296.276
-38,46,425.145,293.592
-36,46,423.73,290.39
-34,46,423.021,286.675
-32,46,422.998,282.453
-30,46,423.635,277.73
-28,46,424.901,272.511
-26,46,426.759,266.803
-24,46,429.167,260.612
-22,46,432.081,253.944
-20,46,435.452,246.808
-18,46,439.228,239.212
-16,46,443.356,231.164
-14,46,447.78,222.677
-12,46,452.444,213.761
-10,46,457.292,204.43
-8,46,462.267,194.699
-6,46,467.314,184.584
-4,46,472.378,174.103
-2,46,477.406,163.275
0,46,482.348,152.122
2,46,487.156,140.667
4,46,491.786,128.935
6,46,496.195,116.952
8,46,500.346,104.746
10,46,504.204,92.3447
12,46,507.739,79.7795
14,46,510.924,67.0811
16,46,513.737,54.2815
18,46,516.159,41.4131
20,46,518.175,28.5084
22,46,519.774,15.6001
24,46,520.948,2.72067
26,46,521.691,-10.098
28,46,522.003,-22.8249
30,46,521.884,-35.4298
32,46,521.337,-47.8841
34,46,520.368,-60.1603
36,46,518.981,-72.2329
38,46,517.186,-84.0781
40,46,514.989,-95.6741
42,46,512.399,-107.001
44,46,509.425,-118.043
46,46,506.075,-128.783
48,46,502.356,-139.208
50,46,498.274,-149.309
52,46,493.836,-159.077
54,46,489.046,-168.504
56,46,483.907,-177.588
58,46,478.42,-186.326
60,46,472.588,-194.717
62,46,466.41,-202.762
64,46,459.884,-210.464
66,46,453.01,-217.826
68,46,445.785,-224.853
70,46,438.206,-231.553
72,46,430.274,-237.93
74,46,421.985,-243.994
76,46,413.342,-249.752
78,46,404.344,-255.212
80,46,394.996,-260.385
82,46,385.304,-265.279
84,46,375.276,-269.905
86,46,364.924,-274.271
88,46,354.263,-278.388
90,46,343.31,-282.266
92,46,332.089,-285.916
94,46,320.625,-289.346
96,46,308.948,-292.568
98,46,297.092,-295.593
100,46,285.095,-298.429
102,46,272.998,-301.087
104,46,260.845,-303.579
106,46,248.684,-305.912
108,46,236.567,-308.099
110,46,224.546,-310.148
112,46,212.677,-312.069
114,46,201.015,-313.871
116,46,189.618,-315.564
118,46,178.544,-317.155
120,46,167.851,-318.653
122,46,157.594,-320.066
124,46,147.829,-321.398
126,46,138.61,-322.658
128,46,129.987,-323.849
130,46,122.008,-324.976
132,46,114.719,-326.041
134,46,108.159,-327.047
136,46,102.366,-327.995
138,46,97.3723,-328.883
140,46,93.2058,-329.711
142,46,89.8899,-330.476
144,46,87.4431,-331.173
146,46,85.8792,-331.797
148,46,85.2076,-332.341
150,46,85.4328,-332.798
152,46,86.5551,-333.159
154,46,88.5708,-333.412
156,46,91.4721,-333.547
158,46,95.2478,-333.552
160,46,99.8831,-333.412
162,46,105.361,-333.113
164,46,111.66,-332.641
166,46,118.759,-331.978
168,46,126.632,-331.108
170,46,135.254,-330.014
172,46,144.596,-328.677
174,46,154.63,-327.079
176,46,165.324,-325.201
178,46,176.648,-323.024
180,46,188.569,-320.528
-180,48,189.395,-330.779
-178,48,201.974,-327.957
-176,48,215.083,-324.778
-174,48,228.689,-321.222
-172,48,242.756,-317.27
-170,48,257.247,-312.902
-168,48,272.124,-308.1
-166,48,287.349,-302.846
-164,48,302.881,-297.123
-162,48,318.678,-290.917
-160,48,334.696,-284.212
-158,48,350.888,-276.998
-156,48,367.208,-269.264
-154,48,383.604,-261.001
-152,48,400.024,-252.206
-150,48,416.414,-242.875
-148,48,432.717,-233.009
-146,48,448.874,-222.611
-144,48,464.825,-211.688
-142,48,480.508,-200.25
-140,48,495.86,-188.31
-138,48,510.817,-175.888
-136,48,525.315,-163.002
-134,48,539.289,-149.679
-132,48,552.678,-135.947
-130,48,565.418,-121.837
-128,48,577.449,-107.384
-126,48,588.716,-92.6272
-124,48,599.162,-77.6066
-122,48,608.737,-62.366
-120,48,617.397,-46.9506
-118,48,625.099,-31.4079
-116,48,631.808,-15.7863
-114,48,637.495,-0.135373
-112,48,642.137,15.495
-110,48,645.718,31.0549
-108,48,648.229,46.4947
-106,48,649.669,61.7657
-104,48,650.044,76.8207
-102,48,649.368,91.6137
-100,48,647.662,106.101
-98,48,644.956,120.241
-96,48,641.285,133.995
-94,48,636.694,147.327
-92,48,631.233,160.204
-90,48,624.959,172.596
-88,48,617.933,184.476
-86,48,610.224,195.821
-84,48,601.905,206.61
-82,48,593.053,216.826
-80,48,583.747,226.457
-78,48,574.07,235.489
-76,48,564.107,243.915
-74,48,553.945,251.73
-72,48,543.668,258.931
-70,48,533.363,265.515
-68,48,523.115,271.484
-66,48,513.005,276.84
-64,48,503.113,281.587
-62,48,493.517,285.731
-60,48,484.286,289.276
-58,48,475.49,292.229
-56,48,467.19,294.598
-54,48,459.441,296.389
-52,48,452.294,297.61
-50,48,445.791,298.268
-48,48,439.968,298.371
-46,48,434.855,297.925
-44,48,430.472,296.937
-42,48,426.834,295.412
-40,48,423.946,293.358
-38,48,421.809,290.778
-36,48,420.414,287.679
-34,48,419.748,284.064
-32,48,419.788,279.939
-30,48,420.507,275.308
-28,48,421.873,270.175
-26,48,423.847,264.546
-24,48,426.387,258.425
-22,48,429.446,251.818
-20,48,432.973,244.732
-18,48,436.915,237.173
-16,48,441.217,229.15
-14,48,445.822,220.672
-12,48,450.671,211.75
-10,48,455.707,202.396
-8,48,460.871,192.625
-6,48,466.106,182.45
-4,48,471.356,171.89
-2,48,476.567,160.964
0,48,481.686,149.693
2,48,486.666,138.099
4,48,491.46,126.208
6,48,496.026,114.045
8,48,500.324,101.638
10,48,504.32,89.017
12,48,507.983,76.2128
14,48,511.286,63.2572
16,48,514.206,50.1829
18,48,516.724,37.0235
20,48,518.825,23.8128
22,48,520.499,10.5848
24,48,521.738,-2.62664
26,48,522.537,-15.788
28,48,522.897,-28.8666
30,48,522.817,-41.8307
32,48,522.303,-54.6498
34,48,521.36,-67.2948
36,48,519.995,-79.7385
38,48,518.216,-91.9552
40,48,516.033,-103.922
42,48,513.455,-115.617
44,48,510.491,-127.021
46,48,507.15,-138.119
48,48,503.441,-148.895
50,48,499.37,-159.337
52,48,494.943,-169.437
54,48,490.166,-179.186
56,48,485.042,-188.578
58,48,479.573,-197.612
60,48,473.76,-206.284
62,48,467.602,-214.596
64,48,461.097,-222.549
66,48,454.245,-230.147
68,48,447.042,-237.393
70,48,439.485,-244.294
72,48,431.573,-250.855
74,48,423.302,-257.085
76,48,414.673,-262.991
78,48,405.687,-268.581
80,48,396.345,-273.865
82,48,386.653,-278.852
84,48,376.619,-283.552
86,48,366.254,-287.974
88,48,355.571,-292.13
90,48,344.59,-296.029
92,48,333.332,-299.682
94,48,321.822,-303.1
96,48,310.091,-306.293
98,48,298.173,-309.273
100,48,286.106,-312.05
102,48,273.931,-314.637
104,48,261.694,-317.043
106,48,249.445,-319.28
108,48,237.233,-321.359
110,48,225.115,-323.292
112,48,213.145,-325.088
114,48,201.382,-326.758
116,48,189.884,-328.313
118,48,178.711,-329.763
120,48,167.921,-331.116
122,48,157.571,-332.381
124,48,147.72,-333.566
126,48,138.42,-334.677
128,48,129.725,-335.722
130,48,121.682,-336.705
132,48,114.339,-337.631
134,48,107.735,-338.501
136,48,101.908,-339.318
138,48,96.8921,-340.082
140,48,92.7142,-340.792
142,48,89.398,-341.446
144,48,86.9617,-342.04
146,48,85.419,-342.568
148,48,84.7786,-343.025
150,48,85.0445,-343.403
152,48,86.2164,-343.692
154,48,88.2895,-343.882
156,48,91.2554,-343.962
158,48,95.1019,-343.919
160,48,99.8134,-343.739
162,48,105.371,-343.408
164,48,111.755,-342.91
166,48,118.941,-342.228
168,48,126.904,-341.345
170,48,135.616,-340.243
172,48,145.05,-338.903
174,48,155.176,-337.306
176,48,165.963,-335.434
178,48,177.38,-333.264
180,48,189.395,-330.779
-180,50,188.748,-340.676
-178,50,201.408,-337.88
-176,50,214.599,-334.729
-174,50,228.287,-331.202
-172,50,242.436,-327.279
-170,50,257.011,-322.94
-168,50,271.974,-318.165
-166,50,287.287,-312.936
-164,50,302.911,-307.236
-162,50,318.802,-301.047
-160,50,334.919,-294.357
-158,50,351.214,-287.15
-156,50,367.641,-279.418
-154,50,384.148,-271.15
-152,50,400.684,-262.342
-150,50,417.194,-252.989
-148,50,433.62,-243.092
-146,50,449.903,-232.654
-144,50,465.983,-221.681
-142,50,481.796,-210.182
-140,50,497.278,-198.173
-138,50,512.364,-185.669
-136,50,526.989,-172.693
-134,50,541.087,-159.269
-132,50,554.594,-145.426
-130,50,567.446,-131.197
-128,50,579.581,-116.617
-126,50,590.941,-101.724
-124,50,601.47,-86.5615
-122,50,611.115,-71.1728
-120,50,619.83,-55.6045
-118,50,627.572,-39.905
-116,50,634.305,-24.1239
-114,50,639.998,-8.31175
-112,50,644.628,7.4805
-110,50,648.177,23.2018
-108,50,650.638,38.8018
-106,50,652.007,54.2307
-104,50,652.292,69.4404
-102,50,651.507,84.3845
-100,50,649.673,99.0185
-98,50,646.821,113.301
-96,50,642.987,127.191
-94,50,638.216,140.655
-92,50,632.56,153.658
-90,50,626.076,166.17
-88,50,618.83,178.165
-86,50,610.889,189.62
-84,50,602.33,200.515
-82,50,593.23,210.833
-80,50,583.671,220.561
-78,50,573.738,229.689
-76,50,563.519,238.208
-74,50,553.1,246.115
-72,50,542.57,253.405
-70,50,532.016,260.079
-68,50,521.526,266.139
-66,50,511.183,271.586
-64,50,501.068,276.426
-62,50,491.26,280.664
-60,50,481.832,284.306
-58,50,472.852,287.359
-56,50,464.384,289.83
-54,50,456.485,291.727
-52,50,449.205,293.057
-50,50,442.588,293.826
-48,50,436.67,294.043
-46,50,431.48,293.714
-44,50,427.041,292.843
-42,50,423.365,291.438
-40,50,420.459,289.503
-38,50,418.322,287.043
-36,50,416.946,284.062
-34,50,416.315,280.563
-32,50,416.407,276.551
-30,50,417.194,272.028
-28,50,418.641,266.997
-26,50,420.71,261.464
-24,50,423.357,255.43
-22,50,426.532,248.902
-20,50,430.184,241.883
-18,50,434.259,234.379
-16,50,438.7,226.399
-14,50,443.448,217.948
-12,50,448.444,209.039
-10,50,453.627,199.68
-8,50,458.939,189.886
-6,50,464.32,179.671
-4,50,469.714,169.052
-2,50,475.065,158.046
0,50,480.32,146.675
2,50,485.429,134.961
4,50,490.346,122.929
6,50,495.026,110.604
8,50,499.431,98.0152
10,50,503.525,85.1923
12,50,507.276,72.1666
14,50,510.657,58.9707
16,50,513.645,45.6383
18,50,516.221,32.2039
20,50,518.372,18.7026
22,50,520.085,5.16963
24,50,521.354,-8.35961
26,50,522.175,-21.8502
28,50,522.547,-35.2678
30,50,522.474,-48.5791
32,50,521.959,-61.7517
34,50,521.009,-74.7549
36,50,519.633,-87.5596
38,50,517.839,-100.139
40,50,515.637,-112.467
42,50,513.038,-124.522
44,50,510.052,-136.282
46,50,506.689,-147.729
48,50,502.957,-158.849
50,50,498.865,-169.626
52,50,494.419,-180.05
54,50,489.624,-190.113
56,50,484.484,-199.808
58,50,479.002,-209.13
60,50,473.178,-218.077
62,50,467.011,-226.648
64,50,460.501,-234.844
66,50,453.644,-242.668
68,50,446.438,-250.123
70,50,438.88,-257.215
72,50,430.966,-263.949
74,50,422.693,-270.333
76,50,414.061,-276.374
78,50,405.07,-282.08
80,50,395.721,-287.46
82,50,386.019,-292.525
84,50,375.971,-297.283
86,50,365.587,-301.744
88,50,354.881,-305.92
90,50,343.872,-309.821
92,50,332.58,-313.458
94,50,321.03,-316.843
96,50,309.255,-319.987
98,50,297.286,-322.902
100,50,285.163,-325.599
102,50,272.927,-328.092
104,50,260.626,-330.391
106,50,248.308,-332.51
108,50,236.025,-334.461
110,50,223.833,-336.256
112,50,211.789,-337.906
114,50,199.952,-339.424
116,50,188.381,-340.822
118,50,177.137,-342.11
120,50,166.279,-343.299
122,50,155.866,-344.399
124,50,145.956,-345.419
126,50,136.604,-346.367
128,50,127.863,-347.25
130,50,119.783,-348.076
132,50,112.41,-348.848
134,50,105.785,-349.571
136,50,99.9471,-350.246
138,50,94.9286,-350.876
140,50,90.7576,-351.46
142,50,87.4575,-351.995
144,50,85.0463,-352.479
146,50,83.5371,-352.907
148,50,82.9382,-353.272
150,50,83.2531,-353.567
152,50,84.4807,-353.783
154,50,86.6156,-353.91
156,50,89.6485,-353.935
158,50,93.5663,-353.847
160,50,98.3528,-353.63
162,50,103.989,-353.27
164,50,110.452,-352.751
166,50,117.72,-352.055
168,50,125.764,-351.166
170,50,134.56,-350.064
172,50,144.076,-348.73
174,50,154.285,-347.145
176,50,165.154,-345.288
178,50,176.652,-343.139
180,50,188.748,-340.676
-180,52,186.693,-350.163
-178,52,199.42,-347.407
-176,52,212.679,-344.3
-174,52,226.435,-340.819
-172,52,240.653,-336.943
-170,52,255.297,-332.651
-168,52,270.333,-327.924
-166,52,285.72,-322.741
-164,52,301.421,-317.084
-162,52,317.393,-310.937
-160,52,333.594,-304.284
-158,52,349.977,-297.111
-156,52,366.497,-289.407
-154,52,383.102,-281.162
-152,52,399.74,-272.369
-150,52,416.356,-263.025
-148,52,432.892,-253.128
-146,52,449.289,-242.682
-144,52,465.485,-231.692
-142,52,481.417,-220.168
-140,52,497.019,-208.124
-138,52,512.225,-195.576
-136,52,526.969,-182.546
-134,52,541.184,-169.06
-132,52,554.804,-155.146
-130,52,567.764,-140.837
-128,52,580.001,-126.169
-126,52,591.455,-111.182
-124,52,602.069,-95.9181
-122,52,611.789,-80.4223
-120,52,620.568,-64.7421
-118,52,628.361,-48.9265
-116,52,635.13,-33.0261
-114,52,640.846,-17.0924
-112,52,645.483,-1.17716
-110,52,649.025,14.6677
-108,52,651.461,30.3909
-106,52,652.79,45.9421
-104,52,653.019,61.2725
-102,52,652.161,76.335
-100,52,650.239,91.0848
-98,52,647.283,105.48
-96,52,643.331,119.48
-94,52,638.43,133.05
-92,52,632.63,146.156
-90,52,625.991,158.768
-88,52,618.58,170.86
-86,52,610.466,182.409
-84,52,601.725,193.395
-82,52,592.438,203.803
-80,52,582.688,213.62
-78,52,572.561,222.835
-76,52,562.147,231.442
-74,52,551.533,239.436
-72,52,540.81,246.815
-70,52,530.068,253.579
-68,52,519.394,259.73
-66,52,508.873,265.272
-64,52,498.589,270.21
-62,52,488.62,274.549
-60,52,479.042,278.295
-58,52,469.924,281.456
-56,52,461.329,284.04
-54,52,453.316,286.052
-52,52,445.937,287.501
-50,52,439.234,288.394
-48,52,433.245,288.737
-46,52,428,288.536
-44,52,423.519,287.797
-42,52,419.816,286.525
-40,52,416.898,284.723
-38,52,414.763,282.396
-36,52,413.403,279.547
-34,52,412.8,276.179
-32,52,412.933,272.293
-30,52,413.772,267.893
-28,52,415.282,262.98
-26,52,417.423,257.557
-24,52,420.149,251.627
-22,52,423.412,245.192
-20,52,427.158,238.256
-18,52,431.332,230.824
-16,52,435.875,222.901
-14,52,440.728,214.495
-12,52,445.83,205.614
-10,52,451.12,196.269
-8,52,456.538,186.47
-6,52,462.023,176.232
-4,52,467.518,165.57
-2,52,472.966,154.503
0,52,478.313,143.05
2,52,483.509,131.234
4,52,488.505,119.079
6,52,493.258,106.611
8,52,497.728,93.8591
10,52,501.879,80.8526
12,52,505.678,67.6236
14,52,509.099,54.2054
16,52,512.117,40.6326
18,52,514.715,26.9406
20,52,516.878,13.1657
22,52,518.595,-0.655573
24,52,519.859,-14.4866
26,52,520.667,-28.2909
28,52,521.019,-42.0325
30,52,520.919,-55.6765
32,52,520.37,-69.1888
34,52,519.381,-82.537
36,52,517.961,-95.6902
38,52,516.119,-108.619
40,52,513.867,-121.298
42,52,511.215,-133.701
44,52,508.175,-145.806
46,52,504.757,-157.593
48,52,500.972,-169.045
50,52,496.826,-180.148
52,52,492.328,-190.887
54,52,487.484,-201.254
56,52,482.298,-211.241
58,52,476.771,-220.841
60,52,470.906,-230.052
62,52,464.702,-238.871
64,52,458.157,-247.299
66,52,451.269,-255.337
68,52,444.035,-262.989
70,52,436.45,-270.259
72,52,428.512,-277.152
74,52,420.217,-283.675
76,52,411.563,-289.836
78,52,402.551,-295.641
80,52,393.182,-301.101
82,52,383.458,-306.225
84,52,373.388,-311.022
86,52,362.981,-315.504
88,52,352.25,-319.68
90,52,341.213,-323.563
92,52,329.89,-327.163
94,52,318.309,-330.494
96,52,306.497,-333.566
98,52,294.491,-336.394
100,52,282.327,-338.989
102,52,270.05,-341.365
104,52,257.704,-343.536
106,52,245.339,-345.515
108,52,233.01,-347.315
110,52,220.771,-348.95
112,52,208.681,-350.434
114,52,196.798,-351.78
116,52,185.183,-353
118,52,173.898,-354.107
120,52,163.002,-355.114
122,52,152.556,-356.032
124,52,142.617,-356.87
126,52,133.242,-357.639
128,52,124.484,-358.347
130,52,116.393,-359.001
132,52,109.016,-359.608
134,52,102.395,-360.172
136,52,96.5673,-360.697
138,52,91.5666,-361.183
140,52,87.4208,-361.633
142,52,84.1528,-362.043
144,52,81.7804,-362.412
146,52,80.3164,-362.735
148,52,79.7685,-363.006
150,52,80.1396,-363.218
152,52,81.428,-363.36
154,52,83.6277,-363.423
156,52,86.7286,-363.396
158,52,90.717,-363.264
160,52,95.5759,-363.014
162,52,101.286,-362.631
164,52,107.823,-362.097
166,52,115.165,-361.395
168,52,123.284,-360.507
170,52,132.153,-359.414
172,52,141.742,-358.096
174,52,152.021,-356.533
176,52,162.961,-354.704
178,52,174.528,-352.588
180,52,186.693,-350.163
-180,54,183.3,-359.186
-178,54,196.082,-356.487
-176,54,209.395,-353.44
-174,54,223.204,-350.022
-172,54,237.476,-346.212
-170,54,252.177,-341.988
-168,54,267.269,-337.328
-166,54,282.716,-332.213
-164,54,298.48,-326.624
-162,54,314.518,-320.542
-160,54,330.788,-313.952
-158,54,347.246,-306.839
-156,54,363.844,-299.19
-154,54,380.533,-290.996
-152,54,397.258,-282.249
-150,54,413.966,-272.944
-148,54,430.599,-263.08
-146,54,447.097,-252.66
-144,54,463.397,-241.688
-142,54,479.435,-230.174
-140,54,495.146,-218.131
-138,54,510.462,-205.577
-136,54,525.315,-192.533
-134,54,539.639,-179.024
-132,54,553.365,-165.08
-130,54,566.429,-150.732
-128,54,578.765,-136.019
-126,54,590.313,-120.979
-124,54,601.013,-105.656
-122,54,610.813,-90.0955
-120,54,619.661,-74.3455
-118,54,627.514,-58.4558
-116,54,634.334,-42.4777
-114,54,640.088,-26.4633
-112,54,644.752,-10.4651
-110,54,648.308,5.46422
-108,54,650.746,21.2729
-106,54,652.065,36.91
-104,54,652.27,52.3262
-102,54,651.376,67.4741
-100,54,649.406,82.3085
-98,54,646.39,96.787
-96,54,642.367,110.87
-94,54,637.384,124.521
-92,54,631.493,137.707
-90,54,624.754,150.398
-88,54,617.234,162.569
-86,54,609.005,174.196
-84,54,600.144,185.261
-82,54,590.731,195.748
-80,54,580.852,205.643
-78,54,570.595,214.939
-76,54,560.048,223.629
-74,54,549.303,231.708
-72,54,538.449,239.174
-70,54,527.579,246.03
-68,54,516.78,252.276
-66,54,506.139,257.917
-64,54,495.74,262.957
-62,54,485.663,267.403
-60,54,475.983,271.262
-58,54,466.772,274.54
-56,54,458.093,277.244
-54,54,450.005,279.383
-52,54,442.559,280.962
-50,54,435.8,281.989
-48,54,429.765,282.47
-46,54,424.484,282.41
-44,54,419.977,281.814
-42,54,416.259,280.686
-40,54,413.335,279.031
-38,54,411.204,276.849
-36,54,409.855,274.145
-34,54,409.274,270.92
-32,54,409.435,267.174
-30,54,410.31,262.91
-28,54,411.863,258.128
-26,54,414.053,252.829
-24,54,416.833,247.014
-22,54,420.154,240.686
-20,54,423.961,233.847
-18,54,428.199,226.501
-16,54,432.807,218.651
-14,54,437.726,210.304
-12,54,442.894,201.468
-10,54,448.249,192.15
-8,54,453.73,182.362
-6,54,459.276,172.118
-4,54,464.829,161.431
-2,54,470.33,150.32
0,54,475.726,138.803
2,54,480.965,126.903
4,54,485.999,114.644
6,54,490.783,102.051
8,54,495.277,89.1541
10,54,499.443,75.9827
12,54,503.251,62.5694
14,54,506.673,48.9479
16,54,509.684,35.1536
18,54,512.267,21.2228
20,54,514.406,7.19288
22,54,516.091,-6.89849
24,54,517.316,-21.0133
26,54,518.078,-35.1137
28,54,518.376,-49.1621
30,54,518.215,-63.1221
32,54,517.601,-76.9578
34,54,516.541,-90.6352
36,54,515.045,-104.122
38,54,513.123,-117.386
40,54,510.789,-130.4
42,54,508.053,-143.137
44,54,504.927,-155.574
46,54,501.423,-167.688
48,54,497.551,-179.46
50,54,493.321,-190.874
52,54,488.74,-201.916
54,54,483.815,-212.574
56,54,478.55,-222.839
58,54,472.949,-232.705
60,54,467.013,-242.166
62,54,460.741,-251.22
64,54,454.134,-259.866
66,54,447.187,-268.104
68,54,439.897,-275.937
70,54,432.262,-283.369
72,54,424.276,-290.405
74,54,415.938,-297.05
76,54,407.245,-303.312
78,54,398.196,-309.199
80,54,388.792,-314.719
82,54,379.037,-319.883
84,54,368.937,-324.699
86,54,358.501,-329.179
88,54,347.743,-333.334
90,54,336.68,-337.176
92,54,325.332,-340.718
94,54,313.725,-343.971
96,54,301.89,-346.95
98,54,289.859,-349.667
100,54,277.672,-352.137
102,54,265.371,-354.375
104,54,253.002,-356.394
106,54,240.617,-358.21
108,54,228.267,-359.838
110,54,216.009,-361.293
112,54,203.901,-362.589
114,54,192.003,-363.742
116,54,180.376,-364.765
118,54,169.081,-365.674
120,54,158.179,-366.481
122,54,147.731,-367.2
124,54,137.794,-367.841
126,54,128.426,-368.416
128,54,119.68,-368.935
130,54,111.606,-369.406
132,54,104.251,-369.836
134,54,97.6578,-370.231
136,54,91.8632,-370.596
138,54,86.9006,-370.932
140,54,82.7978,-371.24
142,54,79.5775,-371.521
144,54,77.2572,-371.771
146,54,75.8492,-371.986
148,54,75.3608,-372.161
150,54,75.7943,-372.287
152,54,77.1474,-372.357
154,54,79.4136,-372.359
156,54,82.5822,-372.281
158,54,86.6389,-372.11
160,54,91.5663,-371.832
162,54,97.3439,-371.43
164,54,103.949,-370.888
166,54,111.357,-370.188
168,54,119.54,-369.311
170,54,128.472,-368.237
172,54,138.122,-366.946
174,54,148.461,-365.417
176,54,159.458,-363.629
178,54,171.081,-361.559
180,54,183.3,-359.186
-180,56,178.652,-367.699
-178,56,191.473,-365.073
-176,56,204.824,-362.103
-174,56,218.672,-358.767
-172,56,232.984,-355.042
-170,56,247.725,-350.905
-168,56,262.86,-346.335
-166,56,278.352,-341.311
-164,56,294.163,-335.812
-162,56,310.252,-329.821
-160,56,326.578,-323.319
-158,56,343.095,-316.293
-156,56,359.757,-308.728
-154,56,376.513,-300.614
-152,56,393.312,-291.943
-150,56,410.098,-282.709
-148,56,426.813,-272.911
-146,56,443.397,-262.551
-144,56,459.787,-251.632
-142,56,475.919,-240.165
-140,56,491.725,-228.163
-138,56,507.139,-215.641
-136,56,522.092,-202.623
-134,56,536.515,-189.132
-132,56,550.341,-175.198
-130,56,563.502,-160.855
-128,56,575.933,-146.138
-126,56,587.572,-131.089
-124,56,598.36,-115.751
-122,56,608.241,-100.169
-120,56,617.165,-84.3929
-118,56,625.087,-68.4723
-116,56,631.968,-52.459
-114,56,637.776,-36.4058
-112,56,642.485,-20.3656
-110,56,646.077,-4.39156
-108,56,648.542,11.4641
-106,56,649.879,27.1502
-104,56,650.094,42.6169
-102,56,649.2,57.8167
-100,56,647.222,72.7042
-98,56,644.189,87.2369
-96,56,640.142,101.375
-94,56,635.126,115.083
-92,56,629.196,128.326
-90,56,622.412,141.077
-88,56,614.842,153.308
-86,56,606.557,164.998
-84,56,597.636,176.128
-82,56,588.16,186.683
-80,56,578.216,196.65
-78,56,567.891,206.021
-76,56,557.276,214.789
-74,56,546.462,222.951
-72,56,535.541,230.505
-70,56,524.604,237.453
-68,56,513.739,243.796
-66,56,503.036,249.54
-64,56,492.578,254.689
-62,56,482.446,259.25
-60,56,472.715,263.228
-58,56,463.456,266.631
-56,56,454.735,269.467
-54,56,446.61,271.741
-52,56,439.132,273.461
-50,56,432.347,274.633
-48,56,426.291,275.262
-46,56,420.995,275.354
-44,56,416.478,274.912
-42,56,412.755,273.94
-40,56,409.831,272.442
-38,56,407.704,270.417
-36,56,406.365,267.869
-34,56,405.797,264.798
-32,56,405.976,261.204
-30,56,406.871,257.086
-28,56,408.447,252.446
-26,56,410.661,247.283
-24,56,413.468,241.596
-22,56,416.817,235.387
-20,56,420.652,228.658
-18,56,424.918,221.409
-16,56,429.555,213.645
-14,56,434.501,205.371
-12,56,439.694,196.592
-10,56,445.073,187.317
-8,56,450.574,177.555
-6,56,456.138,167.319
-4,56,461.704,156.624
-2,56,467.215,145.485
0,56,472.616,133.921
2,56,477.855,121.955
4,56,482.884,109.609
6,56,487.657,96.9104
8,56,492.133,83.8874
10,56,496.276,70.5705
12,56,500.054,56.9924
14,56,503.437,43.1875
16,56,506.404,29.1916
18,56,508.935,15.0422
20,56,511.015,0.777286
22,56,512.634,-13.5641
24,56,513.786,-27.9429
26,56,514.468,-42.3196
28,56,514.68,-56.6555
30,56,514.427,-70.9123
32,56,513.715,-85.0528
34,56,512.552,-99.0409
36,56,510.949,-112.842
38,56,508.918,-126.425
40,56,506.47,-139.757
42,56,503.618,-152.812
44,56,500.376,-165.563
46,56,496.754,-177.987
48,56,492.765,-190.063
50,56,488.418,-201.773
52,56,483.723,-213.102
54,56,478.686,-224.036
56,56,473.312,-234.564
58,56,467.605,-244.679
60,56,461.568,-254.375
62,56,455.2,-263.647
64,56,448.501,-272.493
66,56,441.467,-280.914
68,56,434.097,-288.911
70,56,426.386,-296.487
72,56,418.332,-303.646
74,56,409.93,-310.395
76,56,401.178,-316.739
78,56,392.077,-322.686
80,56,382.625,-328.246
82,56,372.828,-333.427
84,56,362.691,-338.241
86,56,352.222,-342.697
88,56,341.436,-346.809
90,56,330.349,-350.587
92,56,318.982,-354.046
94,56,307.359,-357.199
96,56,295.511,-360.06
98,56,283.472,-362.644
100,56,271.279,-364.966
102,56,258.975,-367.042
104,56,246.608,-368.887
106,56,234.226,-370.519
108,56,221.883,-371.953
110,56,209.635,-373.207
112,56,197.541,-374.295
114,56,185.66,-375.236
116,56,174.053,-376.045
118,56,162.781,-376.737
120,56,151.907,-377.328
122,56,141.489,-377.832
124,56,131.587,-378.262
126,56,122.257,-378.63
128,56,113.553,-378.947
130,56,105.524,-379.223
132,56,98.218,-379.467
134,56,91.6765,-379.684
136,56,85.9372,-379.881
138,56,81.0326,-380.06
140,56,76.9905,-380.222
142,56,73.833,-380.368
144,56,71.5774,-380.496
146,56,70.2355,-380.601
148,56,69.8141,-380.679
150,56,70.315,-380.721
152,56,71.7356,-380.718
154,56,74.0688,-380.661
156,56,77.3035,-380.536
158,56,81.4249,-380.33
160,56,86.4154,-380.029
162,56,92.254,-379.616
164,56,98.9179,-379.074
166,56,106.382,-378.383
168,56,114.619,-377.526
170,56,123.601,-376.482
172,56,133.3,-375.229
174,56,143.685,-373.747
176,56,154.726,-372.013
178,56,166.392,-370.004
180,56,178.652,-367.699
-180,58,172.832,-375.661
-178,58,185.677,-373.124
-176,58,199.052,-370.25
-174,58,212.924,-367.014
-172,58,227.259,-363.393
-170,58,242.026,-359.365
-168,58,257.188,-354.906
-166,58,272.709,-349.994
-164,58,288.552,-344.61
-162,58,304.677,-338.734
-160,58,321.042,-332.347
-158,58,337.602,-325.434
-156,58,354.312,-317.982
