"Freq [GHz]","Theta [deg]","Phi [deg]","ang_deg(rETheta) [deg]"
0.9,90,128,-50.8066797250147
0.9,90,130,-51.2825189949662
0.9,90,132,-51.7050542245056
0.9,90,134,-52.0711641364233
0.9,90,136,-52.3778000255709
0.9,90,138,-52.6220194795459
0.9,90,140,-52.8010171471187
0.9,90,142,-52.9121521365668
0.9,90,144,-52.9529718127427
0.9,90,146,-52.9212319463893
0.9,90,148,-52.8149133405038
0.9,90,150,-52.6322352070326
0.9,90,152,-52.3716656859589
0.9,90,154,-52.0319299836482
0.9,90,156,-51.6120166563757
0.9,90,158,-51.1111825785874
0.9,90,160,-50.5289571156061
0.9,90,162,-49.8651459702388
0.9,90,164,-49.1198350957992
0.9,90,166,-48.2933949684997
0.9,90,168,-47.3864853942075
0.9,90,170,-46.400060892578
0.9,90,172,-45.3353765601732
0.9,90,174,-44.1939941684209
0.9,90,176,-42.9777881079316
0.9,90,178,-41.6889506544195
0.9,90,180,-40.3299959109328
2.4,90,-180,-1.76878671847743
2.4,90,-178,2.83632682838653
2.4,90,-176,7.65673764829645
2.4,90,-174,12.6612787824038
2.4,90,-172,17.8113564584907
2.4,90,-170,23.0622013016864
2.4,90,-168,28.365122940864
2.4,90,-166,33.6705305172625
2.4,90,-164,38.9312778468365
2.4,90,-162,44.1058028840522
2.4,90,-160,49.160596132617
2.4,90,-158,54.0717226515958
2.4,90,-156,58.8253578148393
2.4,90,-154,63.417494070362
2.4,90,-152,67.8530858786061
2.4,90,-150,72.1449199445521
2.4,90,-148,76.3124558473763
2.4,90,-146,80.3808142502157
2.4,90,-144,84.380023914971
2.4,90,-142,88.3445890427162
2.4,90,-140,92.3134075638525
2.4,90,-138,96.3300538019305
2.4,90,-136,100.443425529382
2.4,90,-134,104.708731307077
2.4,90,-132,109.188736971117
2.4,90,-130,113.955063932572
2.4,90,-128,119.089077696336
2.4,90,-126,124.681437947226
2.4,90,-124,130.828620091701
2.4,90,-122,137.623716125567
2.4,90,-120,145.138128720033
2.4,90,-118,153.392027841992
2.4,90,-116,162.317434691894
2.4,90,-114,171.729567954817
2.4,90,-112,-178.668167817786
2.4,90,-110,-169.230009174389
2.4,90,-108,-160.282923361816
2.4,90,-106,-152.056267552572
2.4,90,-104,-144.658224151065
2.4,90,-102,-138.094713147331
2.4,90,-100,-132.305954080443
2.4,90,-98,-127.200154330273
2.4,90,-96,-122.676420353613
2.4,90,-94,-118.637404692835
2.4,90,-92,-114.994946072705
2.4,90,-90,-111.671751620842
2.4,90,-88,-108.601179938418
2.4,90,-86,-105.726308536422
2.4,90,-84,-102.998893957347
2.4,90,-82,-100.378501915871
2.4,90,-80,-97.8319063339795
2.4,90,-78,-95.3327605296078
2.4,90,-76,-92.8614885898828
2.4,90,-74,-90.4053080584915
2.4,90,-72,-87.9582682141596
2.4,90,-70,-85.5211723567336
2.4,90,-68,-83.1012540898873
2.4,90,-66,-80.7115041982859
2.4,90,-64,-78.3695997872798
2.4,90,-62,-76.0964651698236
2.4,90,-60,-73.9145779479505
2.4,90,-58,-71.8462002761199
2.4,90,-56,-69.9117429582793
2.4,90,-54,-68.1284493508751
2.4,90,-52,-66.5095242817235
2.4,90,-50,-65.0637508831836
2.4,90,-48,-63.7955597390999
2.4,90,-46,-62.7054585371866
2.4,90,-44,-61.7907040163417
2.4,90,-42,-61.0460986511679
2.4,90,-40,-60.4648134962452
2.4,90,-38,-60.0391659713419
2.4,90,-36,-59.7613091218014
2.4,90,-34,-59.6238121945324
2.4,90,-32,-59.6201292705294
2.4,90,-30,-59.7449632229547
2.4,90,-28,-59.9945375186702
2.4,90,-26,-60.3667898025296
2.4,90,-24,-60.8615001852856
2.4,90,-22,-61.4803648193576
2.4,90,-20,-62.2270224880071
2.4,90,-18,-63.1070390410304
2.4,90,-16,-64.1278518196089
2.4,90,-14,-65.2986737787715
2.4,90,-12,-66.6303547902295
2.4,90,-10,-68.1351955267045
2.4,90,-8,-69.8267074022263
2.4,90,-6,-71.7193104537013
2.4,90,-4,-73.827960242094
2.4,90,-2,-76.1676955958119
2.4,90,0,-78.7531023960423
2.4,90,2,-81.597695853767
2.4,90,4,-84.7132358657886
2.4,90,6,-88.1090071783964
2.4,90,8,-91.7911165337684
2.4,90,10,-95.7618783369344
2.4,90,12,-100.019371352559
2.4,90,14,-104.557242545926
2.4,90,16,-109.364803103061
2.4,90,18,-114.42740519779
2.4,90,20,-119.727016637776
2.4,90,22,-125.242846421171
2.4,90,24,-130.951846108254
2.4,90,26,-136.828943412825
2.4,90,28,-142.846961492044
2.4,90,30,-148.976320179277
2.4,90,32,-155.184759104284
2.4,90,34,-161.437409174988
2.4,90,36,-167.697517851981
2.4,90,38,-173.927988139367
2.4,90,40,179.906343030975
2.4,90,42,173.835999930407
2.4,90,44,167.884194659977
2.4,90,46,162.064634985739
2.4,90,48,156.380113233283
2.4,90,50,150.821958292765
2.4,90,52,145.370238226077
2.4,90,54,139.994493230327
2.4,90,56,134.654776013764
2.4,90,58,129.302863188502
2.4,90,60,123.883650253938
2.4,90,62,118.336932424679
2.4,90,64,112.599986885678
2.4,90,66,106.611576249915
2.4,90,68,100.31809881981
2.4,90,70,93.6824231054848
2.4,90,72,86.6951545845078
2.4,90,74,79.3864433624871
2.4,90,76,71.8342451524161
2.4,90,78,64.1636006382111
2.4,90,80,56.5331763259316
2.4,90,82,49.1107671869099
2.4,90,84,42.0457008367899
2.4,90,86,35.4480182362061
2.4,90,88,29.3801687941301
2.4,90,90,23.8604248095941
2.4,90,92,18.8731070109958
2.4,90,94,14.3804468406517
2.4,90,96,10.3328283211127
2.4,90,98,6.67622282252964
2.4,90,100,3.35692564633539
2.4,90,102,0.324222256864197
2.4,90,104,-2.46833096865734
2.4,90,106,-5.06245596639284
2.4,90,108,-7.4951397327252
2.4,90,110,-9.79880265413403
2.4,90,112,-12.0014901172719
2.4,90,114,-14.1269941203162
2.4,90,116,-16.1948548199797
2.4,90,118,-18.2202233178029
2.4,90,120,-20.2135940876266
2.4,90,122,-22.1804430283517
2.4,90,124,-24.1208367086292
2.4,90,126,-26.0291076160985
2.4,90,128,-27.893712594571
2.4,90,130,-29.6973972507715
2.4,90,132,-31.41776764739
2.4,90,134,-33.0283165314778
2.4,90,136,-34.4998694695878
2.4,90,138,-35.8023242393766
2.4,90,140,-36.9064813965699
2.4,90,142,-37.7857307069282
2.4,90,144,-38.4173797541322
2.4,90,146,-38.7834808025763
2.4,90,148,-38.8711070930431
2.4,90,150,-38.6721219890218
2.4,90,152,-38.1825517710653
2.4,90,154,-37.4017059495317
2.4,90,156,-36.331190383015
2.4,90,158,-34.9739381780389
2.4,90,160,-33.3333529933911
2.4,90,162,-31.4126286313417
2.4,90,164,-29.2142837356033
2.4,90,166,-26.7399335666063
2.4,90,168,-23.9903119177782
2.4,90,170,-20.9655529433354
2.4,90,172,-17.6657410905427
2.4,90,174,-14.0917322740368
2.4,90,176,-10.2462347663752
2.4,90,178,-6.13510790248607
2.4,90,180,-1.76878671847743
4,90,-180,46.4294429979667
4,90,-178,53.4845407010033
4,90,-176,63.0947909805731
4,90,-174,76.4853679232262
4,90,-172,94.6773325426668
4,90,-170,116.496230724126
4,90,-168,137.575789460597
4,90,-166,154.412979213338
4,90,-164,166.853603481669
4,90,-162,176.117188054077
4,90,-160,-176.69442954174
4,90,-158,-170.848186368613
4,90,-156,-165.881495138833
4,90,-154,-161.491925815227
4,90,-152,-157.463853686915
4,90,-150,-153.623638153092
4,90,-148,-149.811572709432
4,90,-146,-145.862298224042
4,90,-144,-141.587851815555
4,90,-142,-136.758785604475
4,90,-140,-131.079841142063
4,90,-138,-124.159964178218
4,90,-136,-115.489352892201
4,90,-134,-104.47729519907
4,90,-132,-90.6899697051388
4,90,-130,-74.4263470833536
4,90,-128,-57.2141081088871
4,90,-126,-41.1431265846915
4,90,-124,-27.4587461737659
4,90,-122,-16.223540012659
4,90,-120,-6.92376046554327
4,90,-118,1.02685054707559
4,90,-116,8.10928937881915
4,90,-114,14.6804782249429
4,90,-112,20.9959241523426
4,90,-110,27.2331826073439
4,90,-108,33.507638372935
4,90,-106,39.8816234926532
4,90,-104,46.3701462907554
4,90,-102,52.9467392725356
4,90,-100,59.5521954916033
4,90,-98,66.1072583091385
4,90,-96,72.5280411816155
4,90,-94,78.7411678977819
4,90,-92,84.6954086268863
4,90,-90,90.3680034327375
4,90,-88,95.7658822897902
4,90,-86,100.923423300159
4,90,-84,105.898759315162
4,90,-82,110.770201446904
4,90,-80,115.633580863396
4,90,-78,120.600523392649
4,90,-76,125.796888602291
4,90,-74,131.359651677011
4,90,-72,137.429175307662
4,90,-70,144.13222472968
4,90,-68,151.550493852859
4,90,-66,159.673451013473
4,90,-64,168.347941464067
4,90,-62,177.25747409477
4,90,-60,-174.032112644436
4,90,-58,-165.963831080635
4,90,-56,-158.877255984418
4,90,-54,-152.95527586154
4,90,-52,-148.237916374872
4,90,-50,-144.668631316612
4,90,-48,-142.139797543262
4,90,-46,-140.524355913133
4,90,-44,-139.694561378634
4,90,-42,-139.53279448405
4,90,-40,-139.938270296911
4,90,-38,-140.831272980199
4,90,-36,-142.154939821666
4,90,-34,-143.874023275572
4,90,-32,-145.970339804494
4,90,-30,-148.435423843133
4,90,-28,-151.261840985297
4,90,-26,-154.435283267912
4,90,-24,-157.929616488691
4,90,-22,-161.706262451868
4,90,-20,-165.717822059171
4,90,-18,-169.914296207006
4,90,-16,-174.249457501062
4,90,-14,-178.68529263104
4,90,-12,176.806345025767
4,90,-10,172.244440496383
4,90,-8,167.640712862517
4,90,-6,163.001495742404
4,90,-4,158.328815985443
4,90,-2,153.620437606348
4,90,0,148.869106816321
4,90,2,144.061530247473
4,90,4,139.177736744677
4,90,6,134.191440271744
4,90,8,129.07186727274
4,90,10,123.78725291125
4,90,12,118.309844851901
4,90,14,112.621777185755
4,90,16,106.720640983642
4,90,18,100.623158310753
4,90,20,94.3653712583717
4,90,22,87.9984554188072
4,90,24,81.5805727283797
4,90,26,75.1664925176826
4,90,28,68.7972465271448
4,90,30,62.4915212946701
4,90,32,56.2392741502014
4,90,34,49.9970048993012
4,90,36,43.6837941124207
4,90,38,37.1777632724196
4,90,40,30.314032786438
4,90,42,22.8878264543919
4,90,44,14.6705183106907
4,90,46,5.45115165245907
4,90,48,-4.88544584777316
4,90,50,-16.2565603809064
4,90,52,-28.3214648127072
4,90,54,-40.5555404960783
4,90,56,-52.4539582041663
4,90,58,-63.7140811134026
4,90,60,-74.268980741662
4,90,62,-84.2001543246349
4,90,64,-93.6272581755336
4,90,66,-102.633788652021
4,90,68,-111.239344838436
4,90,70,-119.408278738377
4,90,72,-127.078674315533
4,90,74,-134.19485500111
4,90,76,-140.730830450127
4,90,78,-146.700321269605
4,90,80,-152.156586311288
4,90,82,-157.188725678292
4,90,84,-161.921106542351
4,90,86,-166.52211005117
4,90,88,-171.230877712841
4,90,90,-176.420914554139
4,90,92,177.250232349639
4,90,94,168.468518244077
4,90,96,154.332555300379
4,90,98,129.156762616585
4,90,100,92.7502387823884
4,90,102,63.9236912898838
4,90,104,48.0651777569684
4,90,106,39.2416906643837
4,90,108,33.8504101990313
4,90,110,30.2874241565456
4,90,112,27.7966748455744
4,90,114,25.9861058483489
4,90,116,24.6346805474154
4,90,118,23.6087243384449
4,90,120,22.8217926323373
4,90,122,22.2135496898342
4,90,124,21.7380289489973
4,90,126,21.3573301495702
4,90,128,21.0389570113512
4,90,130,20.7556430862553
4,90,132,20.4865643670729
4,90,134,20.2188218544474
4,90,136,19.948270144766
4,90,138,19.679190785389
4,90,140,19.42280424875
4,90,142,19.1949981707452
4,90,144,19.0138309136804
4,90,146,18.8973629138591
4,90,148,18.8622334232225
4,90,150,18.9231883662905
4,90,152,19.0935135589009
4,90,154,19.3860873677936
4,90,156,19.8146160654416
4,90,158,20.3946295237926
4,90,160,21.1440134057297
4,90,162,22.0831699954874
4,90,164,23.2352128397968
4,90,166,24.6268086932215
4,90,168,26.2903618151895
4,90,170,28.2682658097376
4,90,172,30.6200850826716
4,90,174,33.4340005844091
4,90,176,36.8449832037952
4,90,178,41.0643939200341
4,90,180,46.4294429979667
6,90,-180,-165.488966627268
6,90,-178,-156.319276239038
6,90,-176,-149.408146674501
6,90,-174,-143.690930562084
6,90,-172,-138.673162114855
6,90,-170,-134.055893863892
6,90,-168,-129.587528183608
6,90,-166,-124.992913112011
6,90,-164,-119.931757399958
6,90,-162,-113.959433036522
6,90,-160,-106.453579995499
6,90,-158,-96.4339534153639
6,90,-156,-82.1206648255157
6,90,-154,-60.0971307741286
6,90,-152,-26.3993356388006
6,90,-150,11.9949135324993
6,90,-148,40.7089762835607
6,90,-146,59.5958360323191
6,90,-144,72.7961499530351
6,90,-142,82.7852225308112
6,90,-140,90.9232774153897
6,90,-138,98.0390615701361
6,90,-136,104.654922186319
6,90,-134,111.116435862099
6,90,-132,117.736912577316
6,90,-130,124.96332969562
6,90,-128,133.524584862034
6,90,-126,144.472247881393
6,90,-124,158.872659119925
6,90,-122,176.774442653924
6,90,-120,-163.884812425794
6,90,-118,-146.01956103509
6,90,-116,-130.936603402674
6,90,-114,-118.334318537727
6,90,-112,-107.492943787194
6,90,-110,-97.823876031576
6,90,-108,-88.8913215408096
6,90,-106,-80.2986498813163
6,90,-104,-71.5994475281019
6,90,-102,-62.2680233119881
6,90,-100,-51.734983239244
6,90,-98,-39.5206116582416
6,90,-96,-25.5174746858521
6,90,-94,-10.3183660558606
6,90,-92,4.85231641298324
6,90,-90,18.8286153180222
6,90,-88,31.1259128247108
6,90,-86,41.9132087876251
6,90,-84,51.6544199019531
6,90,-82,60.8249148074836
6,90,-80,69.7670094888429
6,90,-78,78.6241530333213
6,90,-76,87.3247575269036
6,90,-74,95.6242369916908
6,90,-72,103.20745976136
6,90,-70,109.81490144291
6,90,-68,115.335276108389
6,90,-66,119.831944652535
6,90,-64,123.507708389551
6,90,-62,126.631082400531
6,90,-60,129.453175720398
6,90,-58,132.14706608084
6,90,-56,134.793292908341
6,90,-54,137.412565291743
6,90,-52,140.02164774947
6,90,-50,142.673985372705
6,90,-48,145.451791926788
6,90,-46,148.406738356021
6,90,-44,151.490090298251
6,90,-42,154.5305702611
6,90,-40,157.283138073481
6,90,-38,159.516291936343
6,90,-36,161.080487568579
6,90,-34,161.916309222157
6,90,-32,162.004266891984
6,90,-30,161.307923869274
6,90,-28,159.770859916958
6,90,-26,157.375854304026
6,90,-24,154.2164502505
6,90,-22,150.515740829847
6,90,-20,146.56097150714
6,90,-18,142.5915475255
6,90,-16,138.721972114478
6,90,-14,134.944297844848
6,90,-12,131.183551992611
6,90,-10,127.353380060675
6,90,-8,123.381635444162
6,90,-6,119.206652851846
6,90,-4,114.760698600207
6,90,-2,109.956328766315
6,90,0,104.682064872858
6,90,2,98.8047343854045
6,90,4,92.1724636790364
6,90,6,84.6157137807048
6,90,8,75.9514302085914
6,90,10,66.0014696238906
6,90,12,54.6327380589772
6,90,14,41.8108533240751
6,90,16,27.6520080346423
6,90,18,12.4874959853056
6,90,20,-3.03464071557322
6,90,22,-17.9307478638517
6,90,24,-31.1804968665842
6,90,26,-42.2202553747923
6,90,28,-51.1576604313499
6,90,30,-58.5982889632427
6,90,32,-65.3658538903334
6,90,34,-72.3151482857883
6,90,36,-80.2583218981857
6,90,38,-89.9558309461229
6,90,40,-102.095745516959
6,90,42,-117.125884774363
6,90,44,-134.78125011925
6,90,46,-153.597357591988
6,90,48,-171.460465988651
6,90,50,172.949847443619
6,90,52,159.6937960313
6,90,54,148.224887185523
6,90,56,138.019132675009
6,90,58,128.798898219561
6,90,60,120.466875987558
6,90,62,112.900406071655
6,90,64,105.757112451919
6,90,66,98.4021364993529
6,90,68,89.958208962416
6,90,70,79.4219565329211
6,90,72,65.8659396198428
6,90,74,48.8575105213736
6,90,76,28.9840385069051
6,90,78,7.64670062789375
6,90,80,-14.1678488523658
6,90,82,-36.4665044402591
6,90,84,-59.2329357176612
6,90,86,-81.1756407468289
6,90,88,-100.260338937739
6,90,90,-115.440476702959
6,90,92,-126.997981466506
6,90,94,-135.761329260435
6,90,96,-142.558970219827
6,90,98,-148.077938952346
6,90,100,-152.888550409747
6,90,102,-157.513377327758
6,90,104,-162.530569067183
6,90,106,-168.775371113897
6,90,108,-177.82655503057
6,90,110,166.791569806164
6,90,112,138.664279421596
6,90,114,101.623692812552
6,90,116,76.0890554776064
6,90,118,62.5235608388977
6,90,120,54.6209694977012
6,90,122,49.2141090253206
6,90,124,44.9639210354058
6,90,126,41.3161520306631
6,90,128,38.0644840698131
6,90,130,35.1449862852518
6,90,132,32.5254198940734
6,90,134,30.1560045122018
6,90,136,27.9768876962174
6,90,138,25.9638741525991
6,90,140,24.1694777772394
6,90,142,22.7185763427786
6,90,144,21.752181058704
6,90,146,21.3511300499587
6,90,148,21.4874426999317
6,90,150,22.0350471995422
6,90,152,22.8327099496614
6,90,154,23.7594110995973
6,90,156,24.7829780854055
6,90,158,25.9698495619797
6,90,160,27.4688697069356
6,90,162,29.4917684988194
6,90,164,32.3159121516755
6,90,166,36.3456240576417
6,90,168,42.3134745847553
6,90,170,51.8837134061668
6,90,172,69.5899034640575
6,90,174,106.167329198776
6,90,176,153.274596543442
6,90,178,-179.690549161834
6,90,180,-165.488966627268
